"id","group","names","values","feature_set"
"1_DodgerLoopWeekend",1,"DN_HistogramMode_5",0.262281409121397,"catch22"
"1_DodgerLoopWeekend",1,"DN_HistogramMode_10",-1.39740579496397,"catch22"
"1_DodgerLoopWeekend",1,"CO_f1ecac",31.8197757431008,"catch22"
"1_DodgerLoopWeekend",1,"CO_FirstMin_ac",10,"catch22"
"1_DodgerLoopWeekend",1,"CO_HistogramAMI_even_2_5",0.605411216005436,"catch22"
"1_DodgerLoopWeekend",1,"CO_trev_1_num",-0.00575736878759301,"catch22"
"1_DodgerLoopWeekend",1,"MD_hrv_classic_pnn40",0.9198606271777,"catch22"
"1_DodgerLoopWeekend",1,"SB_BinaryStats_mean_longstretch1",44,"catch22"
"1_DodgerLoopWeekend",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"1_DodgerLoopWeekend",1,"PD_PeriodicityWang_th0_01",76,"catch22"
"1_DodgerLoopWeekend",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.400221712091128,"catch22"
"1_DodgerLoopWeekend",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",1,"catch22"
"1_DodgerLoopWeekend",1,"FC_LocalSimple_mean1_tauresrat",0.0188679245283019,"catch22"
"1_DodgerLoopWeekend",1,"DN_OutlierInclude_p_001_mdrmd",-0.145833333333333,"catch22"
"1_DodgerLoopWeekend",1,"DN_OutlierInclude_n_001_mdrmd",-0.697916666666667,"catch22"
"1_DodgerLoopWeekend",1,"SP_Summaries_welch_rect_area_5_1",0.899094324515079,"catch22"
"1_DodgerLoopWeekend",1,"SB_BinaryStats_diff_longstretch0",4,"catch22"
"1_DodgerLoopWeekend",1,"SB_MotifThree_quantile_hh",1.72100852942561,"catch22"
"1_DodgerLoopWeekend",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.159090909090909,"catch22"
"1_DodgerLoopWeekend",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.772727272727273,"catch22"
