"id","group","names","values","feature_set"
"1_InlineSkate",2,"DN_HistogramMode_5",-0.902436969215298,"catch22"
"1_InlineSkate",2,"DN_HistogramMode_10",-1.05953823412224,"catch22"
"1_InlineSkate",2,"CO_f1ecac",218.607175146482,"catch22"
"1_InlineSkate",2,"CO_FirstMin_ac",576,"catch22"
"1_InlineSkate",2,"CO_HistogramAMI_even_2_5",1.37264246701692,"catch22"
"1_InlineSkate",2,"CO_trev_1_num",-3.20547665630267e-07,"catch22"
"1_InlineSkate",2,"MD_hrv_classic_pnn40",0.0882509303561935,"catch22"
"1_InlineSkate",2,"SB_BinaryStats_mean_longstretch1",600,"catch22"
"1_InlineSkate",2,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"1_InlineSkate",2,"PD_PeriodicityWang_th0_01",0,"catch22"
"1_InlineSkate",2,"CO_Embed2_Dist_tau_d_expfit_meandiff",8.05111714315661,"catch22"
"1_InlineSkate",2,"IN_AutoMutualInfoStats_40_gaussian_fmmi",40,"catch22"
"1_InlineSkate",2,"FC_LocalSimple_mean1_tauresrat",0.00315457413249211,"catch22"
"1_InlineSkate",2,"DN_OutlierInclude_p_001_mdrmd",0.282678002125399,"catch22"
"1_InlineSkate",2,"DN_OutlierInclude_n_001_mdrmd",-0.257438894792774,"catch22"
"1_InlineSkate",2,"SP_Summaries_welch_rect_area_5_1",0.999237815684527,"catch22"
"1_InlineSkate",2,"SB_BinaryStats_diff_longstretch0",7,"catch22"
"1_InlineSkate",2,"SB_MotifThree_quantile_hh",1.16557639343916,"catch22"
"1_InlineSkate",2,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.125,"catch22"
"1_InlineSkate",2,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.541666666666667,"catch22"
"1_InlineSkate",2,"SP_Summaries_welch_rect_centroid",0.00613592315154297,"catch22"
"1_InlineSkate",2,"FC_LocalSimple_mean3_stderr",0.0235929577957956,"catch22"
"1_InlineSkate",2,"DN_Mean",-2.5015912205249e-10,"catch22"
"1_InlineSkate",2,"DN_Spread_Std",1.00000000059233,"catch22"
"2_InlineSkate",2,"DN_HistogramMode_5",-0.803272420665365,"catch22"
"2_InlineSkate",2,"DN_HistogramMode_10",-0.57715673049707,"catch22"
"2_InlineSkate",2,"CO_f1ecac",145.423285773589,"catch22"
"2_InlineSkate",2,"CO_FirstMin_ac",332,"catch22"
"2_InlineSkate",2,"CO_HistogramAMI_even_2_5",1.20291155555068,"catch22"
"2_InlineSkate",2,"CO_trev_1_num",3.47307642848389e-06,"catch22"
"2_InlineSkate",2,"MD_hrv_classic_pnn40",0.0334928229665072,"catch22"
"2_InlineSkate",2,"SB_BinaryStats_mean_longstretch1",458,"catch22"
"2_InlineSkate",2,"SB_TransitionMatrix_3ac_sumdiagcov",0.0272108843537415,"catch22"
"2_InlineSkate",2,"PD_PeriodicityWang_th0_01",0,"catch22"
"2_InlineSkate",2,"CO_Embed2_Dist_tau_d_expfit_meandiff",11.2031632507632,"catch22"
"2_InlineSkate",2,"IN_AutoMutualInfoStats_40_gaussian_fmmi",40,"catch22"
"2_InlineSkate",2,"FC_LocalSimple_mean1_tauresrat",0.00403225806451613,"catch22"
"2_InlineSkate",2,"DN_OutlierInclude_p_001_mdrmd",0.13788522848034,"catch22"
"2_InlineSkate",2,"DN_OutlierInclude_n_001_mdrmd",-0.379914984059511,"catch22"
"2_InlineSkate",2,"SP_Summaries_welch_rect_area_5_1",0.999217561667982,"catch22"
"2_InlineSkate",2,"SB_BinaryStats_diff_longstretch0",31,"catch22"
"2_InlineSkate",2,"SB_MotifThree_quantile_hh",1.33495336322709,"catch22"
"2_InlineSkate",2,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.520833333333333,"catch22"
"2_InlineSkate",2,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.395833333333333,"catch22"
"2_InlineSkate",2,"SP_Summaries_welch_rect_centroid",0.00920388472731445,"catch22"
"2_InlineSkate",2,"FC_LocalSimple_mean3_stderr",0.024561445700534,"catch22"
"2_InlineSkate",2,"DN_Mean",6.74984294458267e-11,"catch22"
"2_InlineSkate",2,"DN_Spread_Std",0.999999999255711,"catch22"
"3_InlineSkate",3,"DN_HistogramMode_5",0.0423927998983687,"catch22"
"3_InlineSkate",3,"DN_HistogramMode_10",0.235105829989019,"catch22"
