real,shuffle,fft,iafft,id,group,names,problem
-0.4516125949904324,-0.45161259499043244,0.44001000725008943,-0.45161259499043294,1,1,DN_HistogramMode_5,PowerCons
-0.6784032268252094,-0.6784032268252093,0.6673786103096067,-0.6784032268252098,1,1,DN_HistogramMode_10,PowerCons
5.9949981966134684,0.6045348149360684,6.1924352938097025,5.97325527595066,1,1,CO_f1ecac,PowerCons
18.0,2.0,23.0,18.0,1,1,CO_FirstMin_ac,PowerCons
0.36873732343270416,0.04653796848000862,0.41992449101177765,0.3414585457287645,1,1,CO_HistogramAMI_even_2_5,PowerCons
0.014147325724204789,-0.05582980622649162,-0.002966491169673334,-0.01563250346986779,1,1,CO_trev_1_num,PowerCons
0.6853146853146853,0.9440559440559441,0.9300699300699301,0.7972027972027972,1,1,MD_hrv_classic_pnn40,PowerCons
28.0,5.0,23.0,25.0,1,1,SB_BinaryStats_mean_longstretch1,PowerCons
0.030000000000000006,0.0030482338174645874,0.023333333333333338,0.023333333333333338,1,1,SB_TransitionMatrix_3ac_sumdiagcov,PowerCons
41.0,2.0,35.0,39.0,1,1,PD_PeriodicityWang_th0_01,PowerCons
0.4450935838966003,0.03804240440091411,0.5944014826576299,0.3450807485790109,1,1,CO_Embed2_Dist_tau_d_expfit_meandiff,PowerCons
12.0,3.0,13.0,12.0,1,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,PowerCons
0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,1,1,FC_LocalSimple_mean1_tauresrat,PowerCons
-0.24305555555555558,-0.08333333333333337,0.00694444444444442,0.2777777777777777,1,1,DN_OutlierInclude_p_001_mdrmd,PowerCons
0.11805555555555558,-0.04166666666666663,0.11111111111111116,-0.11805555555555558,1,1,DN_OutlierInclude_n_001_mdrmd,PowerCons
0.875948335819592,0.15804510576072472,0.8638538097286804,0.861727228921808,1,1,SP_Summaries_welch_rect_area_5_1,PowerCons
10.0,4.0,8.0,6.0,1,1,SB_BinaryStats_diff_longstretch0,PowerCons
1.5862505736882722,2.169360313658011,1.7113740216730307,1.7523037686860925,1,1,SB_MotifThree_quantile_hh,PowerCons
0.8461538461538461,0.15384615384615385,0.15384615384615385,0.8461538461538461,1,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,PowerCons
