real,shuffle,fft,iafft,id,group,names,problem
-0.2001575592652859,-0.20015755926528622,0.05287449749325046,-0.20015755926528622,1,1,DN_HistogramMode_5,Beef
0.07989143094602791,0.07989143094602746,0.2947850308917639,0.07989143094602735,1,1,DN_HistogramMode_10,Beef
19.057591485498698,0.6172625946294364,20.159500568270975,18.524065400872285,1,1,CO_f1ecac,Beef
75.0,1.0,76.0,74.0,1,1,CO_FirstMin_ac,Beef
0.8721879734304727,0.010359529791943201,0.7853411582228392,0.7625834927032447,1,1,CO_HistogramAMI_even_2_5,Beef
-0.0013203346637615224,-0.15964890365722426,-0.000498746963955645,-0.00373412746434569,1,1,CO_trev_1_num,Beef
0.3859275053304904,0.9616204690831557,0.7505330490405118,0.5607675906183369,1,1,MD_hrv_classic_pnn40,Beef
123.0,12.0,94.0,78.0,1,1,SB_BinaryStats_mean_longstretch1,Beef
0.013605442176870746,0.0002470134857239844,0.006802721088435373,0.008230452674897118,1,1,SB_TransitionMatrix_3ac_sumdiagcov,Beef
54.0,4.0,0.0,36.0,1,1,PD_PeriodicityWang_th0_01,Beef
1.2433444662045616,0.07986543433844191,2.086715741845428,0.8408832243312455,1,1,CO_Embed2_Dist_tau_d_expfit_meandiff,Beef
40.0,1.0,40.0,40.0,1,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,Beef
0.11666666666666667,1.0,0.11864406779661017,0.14583333333333334,1,1,FC_LocalSimple_mean1_tauresrat,Beef
0.42978723404255326,-0.12765957446808507,-0.7361702127659575,-0.475531914893617,1,1,DN_OutlierInclude_p_001_mdrmd,Beef
0.8553191489361702,-0.08510638297872342,-0.25531914893617025,-0.12340425531914889,1,1,DN_OutlierInclude_n_001_mdrmd,Beef
0.9924045899968594,0.20104039138566757,0.9941683628331429,0.9884053954307905,1,1,SP_Summaries_welch_rect_area_5_1,Beef
37.0,5.0,19.0,27.0,1,1,SB_BinaryStats_diff_longstretch0,Beef
1.3150806109326134,2.194998928676157,1.413923281619204,1.3903858319696076,1,1,SB_MotifThree_quantile_hh,Beef
0.3695652173913043,0.15217391304347827,0.2608695652173913,0.43478260869565216,1,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,Beef
0.2608695652173913,0.8260869565217391,0.782608695652174,0.8260869565217391,1,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,Beef
0.03681553890925782,1.6076118657042577,0.03681553890925782,0.04908738521234375,1,1,SP_Summaries_welch_rect_centroid,Beef
0.2121561748347132,1.1471555767895751,0.2287723879045947,0.2551402935749465,1,1,FC_LocalSimple_mean3_stderr,Beef
-8.857447177603869e-10,-8.857446734843384e-10,-7.352059155032595e-10,-8.85744657879209e-10,1,1,DN_Mean,Beef
0.9999999992454401,0.9999999992454403,0.9999999974320216,0.9999999992454406,1,1,DN_Spread_Std,Beef
0.8054981706142907,0.8054981706142907,-0.7734091049426167,0.8054981706142912,2,1,DN_HistogramMode_5,Beef
0.5796708052505974,0.5796708052505974,-0.11444608817465307,0.5796708052505983,2,1,DN_HistogramMode_10,Beef
33.2241655524358,0.6180281856014337,33.481881805696155,33.28711517941907,2,1,CO_f1ecac,Beef
71.0,2.0,78.0,73.0,2,1,CO_FirstMin_ac,Beef
0.896198520585006,0.018350682008563456,1.1601946777017575,0.9209995374931507,2,1,CO_HistogramAMI_even_2_5,Beef
-5.049160068827028e-05,0.14778345078569266,1.2818013329019336e-05,-9.961863094130961e-05,2,1,CO_trev_1_num,Beef
0.2537313432835821,0.9530916844349681,0.4051172707889126,0.2814498933901919,2,1,MD_hrv_classic_pnn40,Beef
295.0,18.0,139.0,217.0,2,1,SB_BinaryStats_mean_longstretch1,Beef
0.037037037037037035,0.00030005319124753923,0.03292181069958847,0.04938271604938271,2,1,SB_TransitionMatrix_3ac_sumdiagcov,Beef
126.0,3.0,0.0,136.0,2,1,PD_PeriodicityWang_th0_01,Beef
3.9679462395014555,0.06407133345262002,4.879244671036414,2.6925401123011716,2,1,CO_Embed2_Dist_tau_d_expfit_meandiff,Beef
40.0,2.0,40.0,40.0,2,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,Beef
0.6274509803921569,1.0,0.6346153846153846,0.5882352941176471,2,1,FC_LocalSimple_mean1_tauresrat,Beef
0.012765957446808529,-0.06595744680851062,-0.6,0.35744680851063837,2,1,DN_OutlierInclude_p_001_mdrmd,Beef
0.4595744680851064,0.17021276595744683,0.5680851063829788,-0.37446808510638296,2,1,DN_OutlierInclude_n_001_mdrmd,Beef
0.9976297111007809,0.1734746140162164,0.9971297781440306,0.9970006867737308,2,1,SP_Summaries_welch_rect_area_5_1,Beef
51.0,7.0,30.0,43.0,2,1,SB_BinaryStats_diff_longstretch0,Beef
1.3270431077569147,2.1945358268499087,1.2720569206700696,1.2640018626190388,2,1,SB_MotifThree_quantile_hh,Beef
0.41304347826086957,0.1956521739130435,0.7608695652173914,0.8478260869565217,2,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,Beef
0.8260869565217391,0.8260869565217391,0.6739130434782609,0.7608695652173914,2,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,Beef
0.03681553890925782,1.6198837120073437,0.03681553890925782,0.024543692606171875,2,1,SP_Summaries_welch_rect_centroid,Beef
