"id","group","names","values","feature_set"
"1_Beef",1,"DN_HistogramMode_5",-0.200157559265286,"catch22"
"1_Beef",1,"DN_HistogramMode_10",0.0798914309460279,"catch22"
"1_Beef",1,"CO_f1ecac",20.0575914854987,"catch22"
"1_Beef",1,"CO_FirstMin_ac",75,"catch22"
"1_Beef",1,"CO_HistogramAMI_even_2_5",0.872187973430473,"catch22"
"1_Beef",1,"CO_trev_1_num",-0.00132033466376152,"catch22"
"1_Beef",1,"MD_hrv_classic_pnn40",0.38592750533049,"catch22"
"1_Beef",1,"SB_BinaryStats_mean_longstretch1",123,"catch22"
"1_Beef",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0136054421768707,"catch22"
"1_Beef",1,"PD_PeriodicityWang_th0_01",54,"catch22"
"1_Beef",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",1.24334446620456,"catch22"
"1_Beef",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",40,"catch22"
"1_Beef",1,"FC_LocalSimple_mean1_tauresrat",0.116666666666667,"catch22"
"1_Beef",1,"DN_OutlierInclude_p_001_mdrmd",0.429787234042553,"catch22"
"1_Beef",1,"DN_OutlierInclude_n_001_mdrmd",0.85531914893617,"catch22"
"1_Beef",1,"SP_Summaries_welch_rect_area_5_1",0.992404589996859,"catch22"
"1_Beef",1,"SB_BinaryStats_diff_longstretch0",37,"catch22"
"1_Beef",1,"SB_MotifThree_quantile_hh",1.31508061093261,"catch22"
"1_Beef",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.369565217391304,"catch22"
"1_Beef",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.260869565217391,"catch22"
"1_Beef",1,"SP_Summaries_welch_rect_centroid",0.0368155389092578,"catch22"
"1_Beef",1,"FC_LocalSimple_mean3_stderr",0.212156174834713,"catch22"
"1_Beef",1,"DN_Mean",-8.85744717760387e-10,"catch22"
"1_Beef",1,"DN_Spread_Std",0.99999999924544,"catch22"
"2_Beef",1,"DN_HistogramMode_5",0.805498170614291,"catch22"
"2_Beef",1,"DN_HistogramMode_10",0.579670805250597,"catch22"
"2_Beef",1,"CO_f1ecac",34.2241655524358,"catch22"
"2_Beef",1,"CO_FirstMin_ac",71,"catch22"
"2_Beef",1,"CO_HistogramAMI_even_2_5",0.896198520585006,"catch22"
"2_Beef",1,"CO_trev_1_num",-5.04916006882703e-05,"catch22"
"2_Beef",1,"MD_hrv_classic_pnn40",0.253731343283582,"catch22"
"2_Beef",1,"SB_BinaryStats_mean_longstretch1",295,"catch22"
"2_Beef",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.037037037037037,"catch22"
"2_Beef",1,"PD_PeriodicityWang_th0_01",126,"catch22"
"2_Beef",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.96794623950146,"catch22"
"2_Beef",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",40,"catch22"
"2_Beef",1,"FC_LocalSimple_mean1_tauresrat",0.627450980392157,"catch22"
"2_Beef",1,"DN_OutlierInclude_p_001_mdrmd",0.0127659574468085,"catch22"
"2_Beef",1,"DN_OutlierInclude_n_001_mdrmd",0.459574468085106,"catch22"
"2_Beef",1,"SP_Summaries_welch_rect_area_5_1",0.997629711100781,"catch22"
"2_Beef",1,"SB_BinaryStats_diff_longstretch0",51,"catch22"
"2_Beef",1,"SB_MotifThree_quantile_hh",1.32704310775691,"catch22"
"2_Beef",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.41304347826087,"catch22"
"2_Beef",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.826086956521739,"catch22"
"2_Beef",1,"SP_Summaries_welch_rect_centroid",0.0368155389092578,"catch22"
"2_Beef",1,"FC_LocalSimple_mean3_stderr",0.0982014957591784,"catch22"
"2_Beef",1,"DN_Mean",6.82957157390657e-10,"catch22"
"2_Beef",1,"DN_Spread_Std",0.999999998389509,"catch22"
"3_Beef",1,"DN_HistogramMode_5",0.644511200014349,"catch22"
"3_Beef",1,"DN_HistogramMode_10",0.372710569923685,"catch22"
"3_Beef",1,"CO_f1ecac",27.3798439529237,"catch22"
"3_Beef",1,"CO_FirstMin_ac",69,"catch22"
"3_Beef",1,"CO_HistogramAMI_even_2_5",0.894573824968075,"catch22"
"3_Beef",1,"CO_trev_1_num",-0.000532865265348158,"catch22"
"3_Beef",1,"MD_hrv_classic_pnn40",0.353944562899787,"catch22"
"3_Beef",1,"SB_BinaryStats_mean_longstretch1",161,"catch22"
