real,shuffle,fft,iafft,id,group,names,problem
0.8718096136957276,0.8718096136957292,-0.7501939010057661,0.8718096136957292,1,1,DN_HistogramMode_5,GunPointOldVersusYoung
0.9981082299913364,0.998108229991338,-0.5710213998211707,0.998108229991338,1,1,DN_HistogramMode_10,GunPointOldVersusYoung
21.389365028354092,0.5633455047406443,27.942257107710603,30.20326939727692,1,1,CO_f1ecac,GunPointOldVersusYoung
68.0,1.0,76.0,74.0,1,1,CO_FirstMin_ac,GunPointOldVersusYoung
1.0306123861326941,0.06348036846289157,1.1990244452921865,0.9742950959406405,1,1,CO_HistogramAMI_even_2_5,GunPointOldVersusYoung
1.835295305336393e-05,-0.14268085685494922,-4.606376514362147e-06,0.0001467797871224181,1,1,CO_trev_1_num,GunPointOldVersusYoung
0.30201342281879195,0.8926174496644296,0.5637583892617449,0.3221476510067114,1,1,MD_hrv_classic_pnn40,GunPointOldVersusYoung
74.0,6.0,75.0,66.0,1,1,SB_BinaryStats_mean_longstretch1,GunPointOldVersusYoung
0.0625,0.0022071077879374807,0.1111111111111111,0.1111111111111111,1,1,SB_TransitionMatrix_3ac_sumdiagcov,GunPointOldVersusYoung
0.0,5.0,37.0,0.0,1,1,PD_PeriodicityWang_th0_01,GunPointOldVersusYoung
4.925750363261114,0.13949692801783062,5.245438755334262,3.525053325882863,1,1,CO_Embed2_Dist_tau_d_expfit_meandiff,GunPointOldVersusYoung
29.0,1.0,40.0,40.0,1,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,GunPointOldVersusYoung
1.21875,1.0,0.5714285714285714,0.5681818181818182,1,1,FC_LocalSimple_mean1_tauresrat,GunPointOldVersusYoung
-0.026666666666666616,-0.040000000000000036,-0.52,-0.56,1,1,DN_OutlierInclude_p_001_mdrmd,GunPointOldVersusYoung
0.54,0.006666666666666599,0.4933333333333334,0.3999999999999999,1,1,DN_OutlierInclude_n_001_mdrmd,GunPointOldVersusYoung
0.9841284072647692,0.16344399860680953,0.9930386020446663,0.9858962141373276,1,1,SP_Summaries_welch_rect_area_5_1,GunPointOldVersusYoung
27.0,5.0,34.0,44.0,1,1,SB_BinaryStats_diff_longstretch0,GunPointOldVersusYoung
1.2298893149751353,2.1776334868009,1.2297494838299277,1.27638297647071,1,1,SB_MotifThree_quantile_hh,GunPointOldVersusYoung
0.15,0.15,0.85,0.15,1,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,GunPointOldVersusYoung
0.75,0.775,0.625,0.775,1,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,GunPointOldVersusYoung
0.04908738521234375,1.8653206380690626,0.04908738521234375,0.04908738521234375,1,1,SP_Summaries_welch_rect_centroid,GunPointOldVersusYoung
0.11775633292607411,1.1821023465009362,0.11690955980840624,0.12017175381355084,1,1,FC_LocalSimple_mean3_stderr,GunPointOldVersusYoung
375.51423566666693,375.51423566666676,263.31844217572336,375.5142356666668,1,1,DN_Mean,GunPointOldVersusYoung
104.46844460368602,104.46844460368602,104.46844457751952,104.468444603686,1,1,DN_Spread_Std,GunPointOldVersusYoung
-0.9782443716698372,-0.9782443716698361,-1.002173486426268,-0.9782443716698364,2,1,DN_HistogramMode_5,GunPointOldVersusYoung
1.197473385291354,1.197473385291355,-1.1666375288297,1.1974733852913544,2,1,DN_HistogramMode_10,GunPointOldVersusYoung
22.11129373594783,0.6836257895329134,20.412611568101507,22.247701465576668,2,1,CO_f1ecac,GunPointOldVersusYoung
59.0,1.0,64.0,58.0,2,1,CO_FirstMin_ac,GunPointOldVersusYoung
1.0617791460104335,0.05725158311959993,1.1096728174321804,1.0617791460104335,2,1,CO_HistogramAMI_even_2_5,GunPointOldVersusYoung
2.458116692113014e-05,0.35143821103702294,8.318178073288964e-05,0.00019948405556698893,2,1,CO_trev_1_num,GunPointOldVersusYoung
0.30201342281879195,0.8926174496644296,0.5503355704697986,0.3624161073825503,2,1,MD_hrv_classic_pnn40,GunPointOldVersusYoung
65.0,10.0,46.0,65.0,2,1,SB_BinaryStats_mean_longstretch1,GunPointOldVersusYoung
0.0625,0.002360127724559211,0.0625,0.0625,2,1,SB_TransitionMatrix_3ac_sumdiagcov,GunPointOldVersusYoung
39.0,8.0,39.0,38.0,2,1,PD_PeriodicityWang_th0_01,GunPointOldVersusYoung
4.607054345345338,0.14330006683255975,4.091776970268056,2.8254024445223522,2,1,CO_Embed2_Dist_tau_d_expfit_meandiff,GunPointOldVersusYoung
30.0,3.0,31.0,30.0,2,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,GunPointOldVersusYoung
1.2727272727272727,0.3333333333333333,1.457142857142857,1.2727272727272727,2,1,FC_LocalSimple_mean1_tauresrat,GunPointOldVersusYoung
-0.08666666666666667,-0.08666666666666667,-0.7933333333333333,-0.020000000000000018,2,1,DN_OutlierInclude_p_001_mdrmd,GunPointOldVersusYoung
0.5166666666666667,0.06666666666666665,0.1200000000000001,0.4866666666666667,2,1,DN_OutlierInclude_n_001_mdrmd,GunPointOldVersusYoung
0.9850330160031702,0.1874410383267034,0.9671316374603316,0.9859706312886263,2,1,SP_Summaries_welch_rect_area_5_1,GunPointOldVersusYoung
30.0,5.0,31.0,26.0,2,1,SB_BinaryStats_diff_longstretch0,GunPointOldVersusYoung
1.2298893149751353,2.1869349375246565,1.3231592758318387,1.2298893149751353,2,1,SB_MotifThree_quantile_hh,GunPointOldVersusYoung
0.175,0.15,0.225,0.175,2,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,GunPointOldVersusYoung
0.75,0.85,0.85,0.8,2,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,GunPointOldVersusYoung
0.04908738521234375,1.3989904785517968,0.04908738521234375,0.04908738521234375,2,1,SP_Summaries_welch_rect_centroid,GunPointOldVersusYoung
0.12004658256949538,1.1604439333787653,0.12039657254546259,0.12508163371160838,2,1,FC_LocalSimple_mean3_stderr,GunPointOldVersusYoung
354.78892720000005,354.78892719999993,161.0270596131275,354.7889272,2,1,DN_Mean,GunPointOldVersusYoung
99.94436976223967,99.94436976223967,99.94436874889736,99.9443697622397,2,1,DN_Spread_Std,GunPointOldVersusYoung
0.7734771318038558,0.7734771318038514,0.8721330437150703,0.7734771318038557,3,1,DN_HistogramMode_5,GunPointOldVersusYoung
0.8880254085595414,0.8880254085595369,-1.0571544065006098,0.8880254085595414,3,1,DN_HistogramMode_10,GunPointOldVersusYoung
19.088732365026807,0.6374467618519544,20.088525857522832,20.337589082124786,3,1,CO_f1ecac,GunPointOldVersusYoung
78.0,3.0,67.0,66.0,3,1,CO_FirstMin_ac,GunPointOldVersusYoung
0.8328855974161729,0.034525084881359566,1.1098738113072253,0.8356319796086142,3,1,CO_HistogramAMI_even_2_5,GunPointOldVersusYoung
0.00011542653080734877,0.0679466819257,2.9514383305913177e-06,0.00011275732071598447,3,1,CO_trev_1_num,GunPointOldVersusYoung
0.174496644295302,0.7181208053691275,0.6912751677852349,0.19463087248322147,3,1,MD_hrv_classic_pnn40,GunPointOldVersusYoung
82.0,11.0,72.0,47.0,3,1,SB_BinaryStats_mean_longstretch1,GunPointOldVersusYoung
0.04000000000000001,0.005052349646944242,0.07407407407407407,0.0625,3,1,SB_TransitionMatrix_3ac_sumdiagcov,GunPointOldVersusYoung
