real,shuffle,fft,iafft,id,group,names,problem
0.9357458908678011,0.9357458908677416,-0.9504045873448946,0.9357458908678609,1,1,DN_HistogramMode_5,InsectEPGRegularTrain
-1.4220234943025232,-1.422023494302582,-1.1286731811287067,-1.4220234943024659,1,1,DN_HistogramMode_10,InsectEPGRegularTrain
113.37281371210065,0.6218666991400255,92.24894116537713,116.09530432210643,1,1,CO_f1ecac,InsectEPGRegularTrain
273.0,2.0,249.0,271.0,1,1,CO_FirstMin_ac,InsectEPGRegularTrain
0.9612598076419668,0.017591858943021326,0.8924034083828283,0.9330776162841405,1,1,CO_HistogramAMI_even_2_5,InsectEPGRegularTrain
-0.0003338913851802625,0.05023050770141234,-0.00013791225310711298,-0.0012112183640430733,1,1,CO_trev_1_num,InsectEPGRegularTrain
0.39666666666666667,0.9633333333333334,0.76,0.5466666666666666,1,1,MD_hrv_classic_pnn40,InsectEPGRegularTrain
282.0,9.0,163.0,292.0,1,1,SB_BinaryStats_mean_longstretch1,InsectEPGRegularTrain
0.1111111111111111,0.0006962962962962962,0.0625,0.1111111111111111,1,1,SB_TransitionMatrix_3ac_sumdiagcov,InsectEPGRegularTrain
84.0,3.0,84.0,194.0,1,1,PD_PeriodicityWang_th0_01,InsectEPGRegularTrain
0.6815280970934751,0.12630498545950392,1.7757024995838007,1.1873570751329416,1,1,CO_Embed2_Dist_tau_d_expfit_meandiff,InsectEPGRegularTrain
12.0,2.0,40.0,16.0,1,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,InsectEPGRegularTrain
0.012422360248447204,1.0,0.015037593984962405,0.012048192771084338,1,1,FC_LocalSimple_mean1_tauresrat,InsectEPGRegularTrain
-0.24958402662229617,0.019134775374376023,-0.6938435940099834,0.4675540765391015,1,1,DN_OutlierInclude_p_001_mdrmd,InsectEPGRegularTrain
0.5973377703826954,-0.004991680532445919,0.10149750415973369,-0.459234608985025,1,1,DN_OutlierInclude_n_001_mdrmd,InsectEPGRegularTrain
0.9863675696215812,0.1870457435805273,0.9840711167833943,0.9851766561654212,1,1,SP_Summaries_welch_rect_area_5_1,InsectEPGRegularTrain
7.0,5.0,10.0,6.0,1,1,SB_BinaryStats_diff_longstretch0,InsectEPGRegularTrain
1.2849059008503805,2.190833907957785,1.359403303847762,1.3815257484223238,1,1,SB_MotifThree_quantile_hh,InsectEPGRegularTrain
0.14893617021276595,0.5106382978723404,0.8723404255319149,0.8723404255319149,1,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,InsectEPGRegularTrain
0.8723404255319149,0.3829787234042553,0.8297872340425532,0.7872340425531915,1,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,InsectEPGRegularTrain
0.012271846303085938,1.6505633277650587,0.012271846303085938,0.012271846303085938,1,1,SP_Summaries_welch_rect_centroid,InsectEPGRegularTrain
0.1821772328924715,1.1741055155363505,0.1855276203967356,0.19372717631083788,1,1,FC_LocalSimple_mean3_stderr,InsectEPGRegularTrain
2.462904658901828,2.4629046589018304,-2.4045069333088827,2.462904658901826,1,1,DN_Mean,InsectEPGRegularTrain
0.03758001124168442,0.037580011241684426,0.037580011241684315,0.03758001124168437,1,1,DN_Spread_Std,InsectEPGRegularTrain
-0.5157085121130751,-0.5157085121130125,-0.4834054306828061,-0.5157085121129746,2,1,DN_HistogramMode_5,InsectEPGRegularTrain
-0.7425389779638967,-0.7425389779638334,-0.2738986161331475,-0.7425389779637952,2,1,DN_HistogramMode_10,InsectEPGRegularTrain
93.46670474817184,0.6150298705756161,104.06230350826844,79.36536519626979,2,1,CO_f1ecac,InsectEPGRegularTrain
13.0,2.0,13.0,14.0,2,1,CO_FirstMin_ac,InsectEPGRegularTrain
0.7356684133593203,0.00650406646133851,0.8203105389109882,0.5914305133277156,2,1,CO_HistogramAMI_even_2_5,InsectEPGRegularTrain
0.012980668559161678,0.004203200751787808,-0.0011375322546509218,-0.00027650490777819247,2,1,CO_trev_1_num,InsectEPGRegularTrain
0.39,0.9216666666666666,0.81,0.5133333333333333,2,1,MD_hrv_classic_pnn40,InsectEPGRegularTrain
147.0,5.0,192.0,112.0,2,1,SB_BinaryStats_mean_longstretch1,InsectEPGRegularTrain
0.0625,0.00030462962962962974,0.07407407407407407,0.04000000000000001,2,1,SB_TransitionMatrix_3ac_sumdiagcov,InsectEPGRegularTrain
19.0,3.0,19.0,19.0,2,1,PD_PeriodicityWang_th0_01,InsectEPGRegularTrain
0.49769401417129655,0.09208398132426968,1.2640662856436313,0.5450997979455612,2,1,CO_Embed2_Dist_tau_d_expfit_meandiff,InsectEPGRegularTrain
11.0,2.0,12.0,13.0,2,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,InsectEPGRegularTrain
0.013986013986013986,1.0,0.010050251256281407,0.016666666666666666,2,1,FC_LocalSimple_mean1_tauresrat,InsectEPGRegularTrain
-0.7454242928452579,-0.024958402662229595,-0.6572379367720467,-0.36938435940099834,2,1,DN_OutlierInclude_p_001_mdrmd,InsectEPGRegularTrain
0.16056572379367728,0.028286189683860208,0.6547420965058237,0.4342762063227954,2,1,DN_OutlierInclude_n_001_mdrmd,InsectEPGRegularTrain
0.9805718140568565,0.17597582399673362,0.979656420661505,0.9746674120523422,2,1,SP_Summaries_welch_rect_area_5_1,InsectEPGRegularTrain
13.0,7.0,9.0,7.0,2,1,SB_BinaryStats_diff_longstretch0,InsectEPGRegularTrain
1.3987748999849017,2.193739726136682,1.4325474881921563,1.458504782674572,2,1,SB_MotifThree_quantile_hh,InsectEPGRegularTrain
0.8723404255319149,0.14893617021276595,0.1702127659574468,0.8297872340425532,2,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,InsectEPGRegularTrain
0.8297872340425532,0.8723404255319149,0.8297872340425532,0.6595744680851063,2,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,InsectEPGRegularTrain
0.012271846303085938,1.6382914814619727,0.006135923151542969,0.012271846303085938,2,1,SP_Summaries_welch_rect_centroid,InsectEPGRegularTrain
0.2355362606825313,1.1683077936607769,0.24741378390588,0.2622408177399723,2,1,FC_LocalSimple_mean3_stderr,InsectEPGRegularTrain
2.398257570715476,2.3982575707154736,-0.7463062247702883,2.3982575707154723,2,1,DN_Mean,InsectEPGRegularTrain
0.0360621751990744,0.03606217519907448,0.03606217519907457,0.036062175199074537,2,1,DN_Spread_Std,InsectEPGRegularTrain
-0.6276514543789972,-0.6276514543788907,0.36960337080220007,-0.6276514543790197,3,1,DN_HistogramMode_5,InsectEPGRegularTrain
-0.3741670953956222,-0.3741670953955154,-0.3479226875529148,-0.3741670953956443,3,1,DN_HistogramMode_10,InsectEPGRegularTrain
46.875473902805844,0.6173194918757763,41.06701650770625,39.872968437618695,3,1,CO_f1ecac,InsectEPGRegularTrain
164.0,1.0,139.0,167.0,3,1,CO_FirstMin_ac,InsectEPGRegularTrain
1.1163216700023435,0.009763614136972387,0.8328072441668498,0.7165904972194832,3,1,CO_HistogramAMI_even_2_5,InsectEPGRegularTrain
-0.015059087032772403,-0.07933280103983252,-0.0006573072401432878,0.0005043075245505759,3,1,CO_trev_1_num,InsectEPGRegularTrain
0.74,0.98,0.8366666666666667,0.835,3,1,MD_hrv_classic_pnn40,InsectEPGRegularTrain
151.0,8.0,93.0,147.0,3,1,SB_BinaryStats_mean_longstretch1,InsectEPGRegularTrain
0.07407407407407407,0.0006101851851851857,0.036458333333333336,0.0748299319727891,3,1,SB_TransitionMatrix_3ac_sumdiagcov,InsectEPGRegularTrain
0.0,3.0,0.0,0.0,3,1,PD_PeriodicityWang_th0_01,InsectEPGRegularTrain
0.5378023052324788,0.11411218733165593,1.6182013396366484,0.7665804992021726,3,1,CO_Embed2_Dist_tau_d_expfit_meandiff,InsectEPGRegularTrain
