,id,group,names,values,feature_set,shuffle,fft,iafft
0,1_DodgerLoopWeekend,1,DN_HistogramMode_5,0.262281409121397,catch22,0.26228140912139697,0.0068467142214279075,0.26228140912139697
1,1_DodgerLoopWeekend,1,DN_HistogramMode_10,-1.39740579496397,catch22,-1.3974057949639715,0.24450510913398826,-1.3974057949639715
2,1_DodgerLoopWeekend,1,CO_f1ecac,31.8197757431008,catch22,30.819775743100845,0.6849193000058337,30.819775743100845
3,1_DodgerLoopWeekend,1,CO_FirstMin_ac,10.0,catch22,10.0,2.0,10.0
4,1_DodgerLoopWeekend,1,CO_HistogramAMI_even_2_5,0.605411216005436,catch22,0.6054112160054357,0.16711560797658703,0.6054112160054357
5,1_DodgerLoopWeekend,1,CO_trev_1_num,-0.005757368787593,catch22,-0.005757368787593009,-0.2953945772500756,-0.005757368787593009
6,1_DodgerLoopWeekend,1,MD_hrv_classic_pnn40,0.9198606271777,catch22,0.9198606271777003,0.9581881533101045,0.9198606271777003
7,1_DodgerLoopWeekend,1,SB_BinaryStats_mean_longstretch1,44.0,catch22,44.0,11.0,44.0
8,1_DodgerLoopWeekend,1,SB_TransitionMatrix_3ac_sumdiagcov,0.04,catch22,0.04000000000000001,0.01850131220760591,0.04000000000000001
9,1_DodgerLoopWeekend,1,PD_PeriodicityWang_th0_01,76.0,catch22,76.0,3.0,76.0
10,1_DodgerLoopWeekend,1,CO_Embed2_Dist_tau_d_expfit_meandiff,0.400221712091128,catch22,0.40022171209112845,0.0742009632637406,0.40022171209112845
11,1_DodgerLoopWeekend,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,1.0,catch22,1.0,2.0,1.0
12,1_DodgerLoopWeekend,1,FC_LocalSimple_mean1_tauresrat,0.0188679245283019,catch22,0.018867924528301886,0.5,0.018867924528301886
13,1_DodgerLoopWeekend,1,DN_OutlierInclude_p_001_mdrmd,-0.145833333333333,catch22,-0.14583333333333337,0.13541666666666674,-0.14583333333333337
14,1_DodgerLoopWeekend,1,DN_OutlierInclude_n_001_mdrmd,-0.697916666666667,catch22,-0.6979166666666667,0.14583333333333326,-0.6979166666666667
15,1_DodgerLoopWeekend,1,SP_Summaries_welch_rect_area_5_1,0.899094324515079,catch22,0.8990943245150786,0.19020935610110837,0.8990943245150786
16,1_DodgerLoopWeekend,1,SB_BinaryStats_diff_longstretch0,4.0,catch22,4.0,6.0,4.0
17,1_DodgerLoopWeekend,1,SB_MotifThree_quantile_hh,1.72100852942561,catch22,1.7210085294256112,2.1002152223667307,1.7210085294256112
18,1_DodgerLoopWeekend,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,0.159090909090909,catch22,0.1590909090909091,0.13636363636363635,0.1590909090909091
19,1_DodgerLoopWeekend,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,0.772727272727273,catch22,0.7727272727272727,0.8636363636363636,0.7727272727272727
20,1_DodgerLoopWeekend,1,SP_Summaries_welch_rect_centroid,0.0245436926061719,catch22,0.024543692606171875,1.546252634188828,0.024543692606171875
21,1_DodgerLoopWeekend,1,FC_LocalSimple_mean3_stderr,0.406531514364484,catch22,0.40653151436448354,1.1610204219637312,0.40653151436448354
22,1_DodgerLoopWeekend,1,DN_Mean,22.3020833333333,catch22,22.302083333333332,-0.5500962851034152,22.302083333333332
23,1_DodgerLoopWeekend,1,DN_Spread_Std,14.0990422426589,catch22,14.099042242658868,18.741988394092015,14.099042242658868
24,2_DodgerLoopWeekend,1,DN_HistogramMode_5,-1.20996240478651,catch22,-1.209962404786511,0.07634616956309115,-1.209962404786511
25,2_DodgerLoopWeekend,1,DN_HistogramMode_10,-1.39770074143314,catch22,-1.3977007414331366,-0.16903326379535022,-1.3977007414331366
26,2_DodgerLoopWeekend,1,CO_f1ecac,29.7361539324588,catch22,28.736153932458844,0.5929497285246288,28.736153932458844
27,2_DodgerLoopWeekend,1,CO_FirstMin_ac,4.0,catch22,4.0,2.0,4.0
28,2_DodgerLoopWeekend,1,CO_HistogramAMI_even_2_5,0.670598310067661,catch22,0.6705983100676611,0.19348412554088587,0.6705983100676611
