,id,group,names,values,feature_set,shuffle,fft,iafft
0,1_Beef,1,DN_HistogramMode_5,-0.200157559265286,catch22,-0.2001575592652859,0.4226993152397145,-0.2001575592652859
1,1_Beef,1,DN_HistogramMode_10,0.0798914309460279,catch22,0.07989143094602791,0.04709919872085999,0.07989143094602791
2,1_Beef,1,CO_f1ecac,20.0575914854987,catch22,19.057591485498698,0.6853200541432467,19.057591485498698
3,1_Beef,1,CO_FirstMin_ac,75.0,catch22,75.0,1.0,75.0
4,1_Beef,1,CO_HistogramAMI_even_2_5,0.872187973430473,catch22,0.8721879734304727,0.09726915979155913,0.8721879734304727
5,1_Beef,1,CO_trev_1_num,-0.0013203346637615,catch22,-0.0013203346637615224,0.09914694370060287,-0.0013203346637615224
6,1_Beef,1,MD_hrv_classic_pnn40,0.38592750533049,catch22,0.3859275053304904,0.8784648187633263,0.3859275053304904
7,1_Beef,1,SB_BinaryStats_mean_longstretch1,123.0,catch22,123.0,12.0,123.0
8,1_Beef,1,SB_TransitionMatrix_3ac_sumdiagcov,0.0136054421768707,catch22,0.013605442176870746,0.012491781722550954,0.013605442176870746
9,1_Beef,1,PD_PeriodicityWang_th0_01,54.0,catch22,54.0,3.0,54.0
10,1_Beef,1,CO_Embed2_Dist_tau_d_expfit_meandiff,1.24334446620456,catch22,1.2433444662045616,0.05682132248874312,1.2433444662045616
11,1_Beef,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,40.0,catch22,40.0,2.0,40.0
12,1_Beef,1,FC_LocalSimple_mean1_tauresrat,0.116666666666667,catch22,0.11666666666666667,0.16666666666666666,0.11666666666666667
13,1_Beef,1,DN_OutlierInclude_p_001_mdrmd,0.429787234042553,catch22,0.42978723404255326,0.7914893617021277,0.42978723404255326
14,1_Beef,1,DN_OutlierInclude_n_001_mdrmd,0.85531914893617,catch22,0.8553191489361702,0.6648936170212766,0.8553191489361702
15,1_Beef,1,SP_Summaries_welch_rect_area_5_1,0.992404589996859,catch22,0.9924045899968592,0.2810209131684656,0.9924045899968592
16,1_Beef,1,SB_BinaryStats_diff_longstretch0,37.0,catch22,37.0,7.0,37.0
17,1_Beef,1,SB_MotifThree_quantile_hh,1.31508061093261,catch22,1.3150806109326134,2.0775284966944643,1.3150806109326134
18,1_Beef,1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,0.369565217391304,catch22,0.3695652173913043,0.13043478260869565,0.3695652173913043
19,1_Beef,1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,0.260869565217391,catch22,0.2608695652173913,0.8260869565217391,0.2608695652173913
20,1_Beef,1,SP_Summaries_welch_rect_centroid,0.0368155389092578,catch22,0.03681553890925782,1.3989904785517968,0.03681553890925782
21,1_Beef,1,FC_LocalSimple_mean3_stderr,0.212156174834713,catch22,0.2121561748347132,1.115645678270738,0.2121561748347132
22,1_Beef,1,DN_Mean,-8.85744717760387e-10,catch22,-8.857447177603869e-10,-0.013804983776480421,-8.857447177603869e-10
23,1_Beef,1,DN_Spread_Std,0.99999999924544,catch22,0.9999999992454401,0.7032700254769717,0.9999999992454401
24,2_Beef,1,DN_HistogramMode_5,0.805498170614291,catch22,0.8054981706142907,-0.20509440388685007,0.8054981706142907
25,2_Beef,1,DN_HistogramMode_10,0.579670805250597,catch22,0.5796708052505974,0.23394023903096928,0.5796708052505974
26,2_Beef,1,CO_f1ecac,34.2241655524358,catch22,33.2241655524358,0.6755381112202514,33.2241655524358
27,2_Beef,1,CO_FirstMin_ac,71.0,catch22,71.0,1.0,71.0
28,2_Beef,1,CO_HistogramAMI_even_2_5,0.896198520585006,catch22,0.896198520585006,0.19318055081380153,0.896198520585006
29,2_Beef,1,CO_trev_1_num,-5.04916006882703e-05,catch22,-5.049160068827028e-05,0.28467835319119345,-5.049160068827028e-05
30,2_Beef,1,MD_hrv_classic_pnn40,0.253731343283582,catch22,0.2537313432835821,0.8400852878464818,0.2537313432835821
31,2_Beef,1,SB_BinaryStats_mean_longstretch1,295.0,catch22,295.0,9.0,295.0
32,2_Beef,1,SB_TransitionMatrix_3ac_sumdiagcov,0.037037037037037,catch22,0.037037037037037035,0.010738549200087662,0.037037037037037035
33,2_Beef,1,PD_PeriodicityWang_th0_01,126.0,catch22,126.0,5.0,126.0
34,2_Beef,1,CO_Embed2_Dist_tau_d_expfit_meandiff,3.96794623950146,catch22,3.9679462395014555,0.03421380378330459,3.9679462395014555
35,2_Beef,1,IN_AutoMutualInfoStats_40_gaussian_fmmi,40.0,catch22,40.0,2.0,40.0
36,2_Beef,1,FC_LocalSimple_mean1_tauresrat,0.627450980392157,catch22,0.6274509803921569,0.25,0.6274509803921569
